CustomerNumber,Name,Name2,City,Region,PostalCode,Street,Address,CustomerClass
0000001254,"CHILDRENS MEDICAL CENTER OF DALLAS",,DALLAS,TX,75235,"1935 MOTOR ST",0000023030,01
0000001255,"CHILDRENS HOSPITAL OF LOS ANGELES",,"LOS ANGELES",CA,90027,"4650 SUNSET BLVD",0000023031,01
0000001256,"THE CHILDRENS MERCY HOSPITAL",,"KANSAS CITY",MO,64108,"2401 GILLHAM RD",0000023032,01
0000001257,"CHILDRENS NATIONAL MEDICAL CENTER",,BOWIE,MD,20718,,0000023033,01
0000001258,"CHILDRENS HOSPITAL OF NEW ORLEANS",,"NEW ORLEANS",LA,70118,"200 HENRY CLAY AVE",0000023034,01
0000001259,"CHILDRENS HOSPITAL OF PHILADELPHIA",,SECAUCUS,NJ,07096-2015,,0000023035,01
0000001260,"CHILDRENS HOSPITAL OF PITTSBURGH",,PITTSBURG,PA,15213,,0000023036,01
0000001261,"CHRONOMED INC",,"SAN CARLOS",CA,94070,"299 OLD COUNTRY RD",0000023037,02
0000001262,"CHILDRENS HOSPITAL OF SEATTLE",,SEATTLE,WA,98145-5005,,0000023038,01
0000001263,"CTR FOR IMPROV OF HUMAN FUNCTIONING",,WICHITA,KS,67219,"3100 N HILLSIDE",0000023039,01
0000001264,"CISBIO US INC",,BEDFORD,MA,01730,"135 SOUTH RD",0000023040,02
0000001265,"CITY COLLEGE OF NEW YORK",,"NEW YORK",NY,10031,"138TH ST & CONVENT AVE",0000023041,01
0000001266,"CITY OF HOPE MEDICAL CENTER",,DUARTE,CA,91010,"1500 E DUARTE RD",0000023042,01
0000001267,"CLEMSON UNIVERSITY",,CLEMSON,SC,29634,"132 LONG HALL",0000023043,01
0000001268,"CLEVELAND BIOLABS INC",,BUFFALO,NY,14203,"73 HIGH ST",0000023044,02
0000001269,"CLEVELAND CLINIC HEALTH SYSTEM",,INDEPENDENCE,OH,44131,"6801 BRECKSVILLE RD",0000023045,01
0000001270,"CLEVELAND STATE UNIVERSITY",,CLEVELAND,OH,44115-2214,"2121 EUCLID AVE",0000023046,01
0000001271,"KODA GENOMICS",,PACIFICA,CA,94044,"1403 LINDA MAR BLVD",0000023047,02
0000001272,"TEVA BIOPHARMACEUTICALS USA INC",TEVA,GAITHERSBURG,MD,20898,,0000023048,07
0000001273,"COGER SAS",,PARIS,,75015,"79 RUE DES MORILLONS",0000023049,02
0000001274,"COGNATE BIOSERVICES INC",,BALTIMORE,MD,21227,"1448 S ROLLING RD",0000023050,02
0000001275,"COGNOSCI INC",,RTP,NC,27709,"79 TW ALEXANDER DR",0000023051,07
0000001276,"COLBY COLLEGE",,WATERVILLE,ME,04901,"5763 MAYFLOWER HILL",0000023052,01
0000001277,"COLD SPRING HARBOR LABORATORY",,"COLD SPRING HARBOR",NY,11724-0100,,0000023053,02
0000001278,"COLLIN COUNTY COMMUNITY COLLEGE","ACCOUNTS PAYABLE",MCKINNEY,TX,75070-8021,"3452 SPUR 399",0000023054,01
0000001279,"COLORADO HISTOPREP",,"FT COLLINS",CO,80527,,0000023055,02
0000001280,"COLORADO SERUM",,DENVER,CO,80216,,0000023056,02
0000001281,"COLUMBIA UNIVERSITY",,"NEW YORK",NY,10032,"1130 ST NICHOLAS AVE",0000023057,01
0000001282,"COLUMBIA BIOSCIENCES",,COLUMBIA,MD,21045,"6440 DOBBIN RD",0000023058,02
0000001283,"COMPLEMENT TECHNOLOGY INC",,TYLER,TX,75703-2357,"4801 TROUP HWY",0000023059,02
0000001284,"COMPROGENICS PHARMACEUTICAL SERVICE",,"GREEN BROOK",NJ,08812,"22 RED BUD LN",0000023060,07
0000001285,"CONSTELLATION PHARMACEUTICAL",,CAMBRIDGE,MA,02142,"215 FIRST ST",0000023061,07
0000001286,"CONSULTING SERVICES",,ACTON,MA,01720,"19 SILVER HILL RD",0000023062,02
0000001287,"COOK BIOTECH INC",,"WEST LAFAYETTE",IN,47906,"1425 INNOVATION PLACE",0000023063,02
0000001288,"COOK PHARMICA LLC",,BLOOMINGTON,IN,47402,,0000023064,07
0000001289,"CORGENIX INC",,BLOOMFIELD,CO,80020-2782,"11575 MAIN ST",0000023065,03
0000001290,"CORNELL UNIVERSITY",,ITHACA,NY,14852-4040,"***CORNELL ELECTRONIC INVOICING***",0000023066,01
0000001291,"CORNERSTONE PHARMACEUTICALS INC",,MENDHAM,NJ,07945,"88 E MAIN ST",0000023067,07
0000001292,"CORNING INCORPORATED S&T",,ELMIRA,NY,14902,,0000023068,02
0000001293,"CORTEX BIOCHEM INC",,"SAN LEANDRO",CA,94577,"1933 DAVIS ST",0000023069,02
0000001294,"COSMO BIO CO LTD",,TOKYO,,1350016,"2-2-20, TOYO, KOTO-KU",0000023070,04
0000001295,"COLORADO STATE UNIVERSITY",,"FT COLLINS",CO,80523-6003,"200 W LAKE ST",0000023071,01
0000001296,"COVANCE LABORATORIES INC",,DANVILLE,IL,61834,,0000023072,07
0000001297,"COVANCE RESEARCH PRODUCTS",,DANVILLE,IL,61834,,0000023073,02
0000001298,"COVX RESEARCH LLC",,"SAN DIEGO",CA,92121,"9381 JUDICIAL DR",0000023074,07
0000001299,"CPMC RESEARCH INSTITUTE",,"SAN FRANCISCO",CA,94107,"475 BRANNAN ST",0000023075,01
0000001300,"CREATV MICROTECH INC",,POTOMAC,MD,20854,"11609 LAKE POTOMAC DR",0000023076,02
0000001301,"CREIGHTON UNIVERSITY",,OMAHA,NE,68178,"2500 CALIFORNIA PLAZA",0000023077,01
0000001302,"CHILDRENS RESEARCH INSTITUTE",,COLUMBUS,OH,43205,"700 CHILDREN'S DR",0000023078,01
0000001303,"CROWN BIOSCIENCE INC",,"SANTA CLARA",CA,95054,"4008 BURTON DR",0000023079,02
0000001304,"CSK BIO CORP",,HACKENSACK,NJ,07601,"426 HUDSON ST",0000023080,02
0000001305,"CS-KEYS INC",,INDIANAPOLIS,IN,46241,"2461 DIRECTORS ROW",0000023081,03
0000001306,"CTR SCIENTIFIC",,MONTERREY,NL,64320,"COL MITRAS NTE",0000023082,04
0000001307,"CUREXO USA INC",,IRVINE,CA,92618,"16259 LAGUNA CANYON RD",0000023083,02
0000001308,"CYGNUS TECHNOLOGIES INC",,SOUTHPORT,NC,28461,"4332 SOUTHPORT SUPPLY RD SE",0000023084,02
0000001309,"CYLENE PHARMACEUTICALS INC",,"SAN DIEGO",CA,92121,"5820 NANCY RIDGE DR",0000023085,07
0000001310,"CYTIMMUNE SCIENCES INC",,ROCKVILLE,MD,20850,"9640 MEDICAL CENTER DR",0000023086,07
0000001311,"CYTOKINETICS INC",,"S SAN FRANCISCO",CA,94080,"280 E GRAND AVE",0000023087,07
0000001312,"CYTOKIND LLC",,WATERTOWN,MA,02472,"104 WALNUT ST",0000023088,02
0000001313,"CYTOLOGIC INC",,"FT COLLINS",CO,80526,"2401 RESEARCH BLVD",0000023089,02
0000001314,"CYTOVANCE BIOLOGICS INC",,"OKLAHOMA CITY",OK,73118,"3500 N SANTA FAE AVE",0000023090,02
0000001315,"D&G SCIENTIFIC",,KATY,TX,77450,"22136 WESTHEIMER PKWY",0000023091,02
0000001316,"DASHENG BIOTECH (HONGKONG) LIMITED",,"TUEN MUN NEW TERRITORIES",,0000,"9 HOI WING RD",0000023092,04
0000001317,"DANA FARBER CANCER INSTITUTE",,BROOKLINE,MA,02447,,0000023093,01
0000001318,"DONALD DANFORTH",,"ST LOUIS",MO,63132,"975 N WARSON RD",0000023094,02
0000001319,"DARTMOUTH COLLEGE",,HANOVER,NH,03755,"7 LEBANON ST",0000023095,01
0000001320,"DENVER HEALTH MEDICAL CENTER",,DENVER,CO,80204,"777 DELAWARE ST",0000023096,01
0000001321,"QUEST INTL / AWARENESS TECHNOLOGY",,MIAMI,FL,34991,,0000023097,03
0000001322,"DAIRYNZ LTD",,"NEWSTEAD, HAMILTON",,,"CNR RUAKURA & MORRINSVILLE RDS (SH2",0000023098,02
0000001323,"DONALD GUTHRIE FOUNDATION",,SAYRE,PA,18840,"1 GUTHRIE SQ",0000023099,01
0000001324,"DIABLO VALLEY COLLEGE",,"PLEASANT HILL",CA,94523,"321 GOLF CLUB RD",0000023100,01
0000001325,"DIAGNOSTIC CONSULTING NETWORK",,IRVINE,CA,92614,"22 BLOOMDALE",0000023101,03
0000001326,"DIAGNOSTICS FOR THE REAL WORLD LTD",,"SAN JOSE",CA,95138,"845 EMBEDDED WAY",0000023102,03
0000001327,"DIASORIN INC",,"STILL WATER",MN,55082,,0000023103,03
0000001328,DISCOVERX,,FREMONT,CA,94538,"42501 ALBRAE ST",0000023104,02
0000001329,"DISCOVERY SCIENTIFIC INC",,HAMBURG,NJ,07419,"78 RT 23 NORTH",0000023105,02
0000001330,DNA2.0,,"MENLO PARK",CA,94025,"1430 O'BRIEN DR",0000023106,02
0000001331,"DNAX RESEARCH INSTITUTE",,MEMPHIS,TN,38151,"3030 JACKSON AVE",0000023107,02
0000001332,"DONG IN BIOTECH CO LTD",,"SONGPA-GU, SEOUL",,05743,"459, OGEUM-RO",0000023108,04
0000001333,"DOW AGROSCIENCES",,INDIANAPOLIS,IN,46268,"9330 ZIONSVILLE RD",0000023109,02
0000001334,"DREXEL UNIV COLLEGE OF MEDICINE",,PHILADELPHIA,PA,19104,"3141 CHESTNUT ST",0000023110,01
0000001335,"D-TEK LLC",,BENSALEM,PA,19020,"3580 PROGRESS DR",0000023111,02
0000001336,"DUKE UNIVERSITY",,DURHAM,NC,27708,"324 BLACKWELL ST",0000023112,01
0000001337,"DYAX CORPORATION","*PURCHASED BY SHIRE*",CAMBRIDGE,MA,02139,"300 TECHNOLOGY SQ",0000023113,07
0000001338,"DYNAVAX TECHNOLOGIES CORP",,BERKELEY,CA,94710,"2929 SEVENTH ST",0000023114,07
0000001339,"D'YOUVILLE COLLEGE",,BUFFALO,NY,14201-1064,"320 PORTER AVE",0000023115,01
0000001340,"EASTCOAST BIO INC",,"N BERWICK",ME,03906,,0000023116,02
0000001341,"EASTERN VIRGINIA MED SCHOOL",,NORFOLK,VA,23501-2020,,0000023117,01
0000001342,"EAST CAROLINA UNIVERSITY",,GREENVILLE,NC,27858-4353,"120 READE ST",0000023118,01
0000001343,"ECHELON BIOSCIENCE",,"SALT LAKE CITY",UT,84108,"675 ARAPEEN DR",0000023119,02
0000001344,"EDVOTEK INC",,WASHINGTON,DC,20001,"1121 FIFTH STREET NW",0000023120,02
0000001345,"EIC LABORATORIES",,NORWOOD,MA,02062,"111 DOWNEY ST",0000023121,02
0000001346,"EISAI RESEARCH INSTITUTE",,"WOODCLIFF LAKE",NJ,07677,"***BILL THROUGH TAULIA*****",0000023122,01
0000001347,"ELAN PHARMACEUTICALS INC",,"S SAN FRANCISCO",CA,94083-2208,,0000023123,07
0000001348,"ELISA TECHNOLOGIES INC",,GAINESVILLE,FL,32653,"2501 NW 66TH CT",0000023124,02
0000001349,"ELISATECH INC",,AURORA,CO,80045,"12635 E MONTVIEW BLVD",0000023125,02
0000001350,"ELUSYS THERAPEUTICS",,"PINE BROOK",NJ,07058,,0000023126,07
0000001351,"EMBI TEC",,"SAN DIEGO",CA,92126,,0000023127,02
0000001352,EMBREX,,RTP,NC,27709,,0000023128,02
0000001353,"EMD MILLIPORE CORPORATION",,"LONG ISLAND CITY",NY,11101-9998,,0000023129,06
0000001354,"EMD LEXIGEN",,BILLERICA,MA,01821,"45 A MIDDLESEX TURNPIKE",0000023130,02
0000001355,"EMD SERONO RESEARCH CENTER INC",,ROCKLAND,MA,02370,"ONE TECHNOLOGY PLACE",0000023131,07
0000001356,"EMERGENT BIOSOLUTIONS",,ROCKVILLE,MD,20850,"2273 RESEARCH BLVD",0000023132,07
0000001357,"EMORY UNIVERSITY",,ATLANTA,GA,30348,"****EMORY SUPPLIER PORTAL******",0000023133,01
0000001358,"ENCO SCIENTIFIC",,"FAIR LAWN",NJ,07410,"30-07 HEYWOOD AVE",0000023134,02
0000001359,"ENDOBIOLOGICS INC",,MISSOULA,MT,59808,"7151 KESTREL DR",0000023135,02
0000001360,"ENSEMBLE DISCOVERY CORP",,CAMBRIDGE,MA,02139,"99 ERIE ST",0000023136,07
0000001361,"ENTERIX INC",,EDISON,NJ,08837,"236 FERNWOOD AVE",0000023137,02
0000001362,ENTREMED,,ROCKVILLE,MD,20850,"9642 MEDICAL CENTER DR",0000023138,07
0000001363,ENVIROLOGIX,,PORTLAND,ME,04103,"500 RIVERSIDE INDUSTRIAL PKWY",0000023139,03
0000001364,"ENZON PHARMACEUTICALS INC",,BRIDGEWATER,NJ,08807,"685 ROUTE 202/206",0000023140,07
0000001365,EOMIX,,"SAN DIEGO",CA,92130,"12277 CAMINITO MIRA DEL MAR",0000023141,02
0000001366,"EPICEPT CORPORATION",,"SAN DIEGO",CA,92121,"6650 NANCY RIDGE DR",0000023142,07
0000001367,"EPIZYME INC",,CAMBRIDGE,MA,02139,"325 VASSAR ST",0000023143,07
0000001368,"EQUINE LABORATORIES","SAM HOUSTON RACE PARK",HOUSTON,TX,77064,"7575 N SAM HOUSTON PKWY W",0000023144,02
0000001369,"EQUITECH-BIO INC",,KERRVILLE,TX,78028,"512 COTTON GIN LN",0000023145,02
0000001370,"ERVIEGAS INSTRUMENTAL CIRURGICO LTD",,,SP,04634-020,"268 - VL. ALEXANDRIA",0000023146,04
0000001371,"ERYTHROSITE INC",,PHILADELPHIA,PA,19130,"2630 BROWN ST",0000023147,02
0000001372,"ESCALON HIGH SCHOOL",,ESCALON,CA,95320,"1520 YOSEMITE AVE",0000023148,01
0000001373,"EAST TENNESSEE STATE UNIVERSITY","BIOCHEMISTRY DEPT","JOHNSON CITY",TN,37614,,0000023149,01
0000001374,"EUROFINS AVTECH LABORATORIES INC",,PORTAGE,MI,49002,"6859 QUALITY WAY",0000023150,07
0000001375,EUROMEDEX,,"SOUFFELWEYERSHEIM CEDEX",,67460,"24, RUE DES TUILERIES BP 684",0000023151,04
0000001376,"EXELIXIS INC",,"S SAN FRANCISCO",CA,94080,"210 E GRAND AVE",0000023152,07
0000001377,"GLYCADIA INC/EXOCELL",,PHILADELPHIA,PA,19103,"1880 JFK BLVD",0000023153,03
0000001378,"EXPRESS TRADING",,MIAMI,FL,33186,"12395 SW 130 ST",0000023154,02
0000001379,"FABRUS LLC",,"SAN DIEGO",CA,92121,"10777 SCIENCE CENTER RD",0000023155,02
0000001380,"FAVRILLE INC",,"SAN DIEGO",CA,92121,"10421 PACIFIC CENTER CT",0000023156,02
0000001381,"FOUNDATION FOR BLOOD RESEARCH",,SCARBOROUGH,MN,04074,"8 SCIENCE PARK WAY",0000023157,01
0000001382,"FOOD & DRUG ADMINISTRATION",,ROCKVILLE,MD,20852,"1401 ROCKVILLE PIKE",0000023158,05
0000001383,"FERRIS STATE UNIVERSITY","FSU BIOLOGY DEPT","BIG RAPIDS",MI,49307,"820 CAMPUS DR",0000023159,01
0000001384,"FIBROGEN INC",,"SAN FRANCISCO",CA,94158,"409 ILLINOIS ST",0000023160,02
0000001385,"FISHER SCIENTIFIC",,PITTSBURGH,PA,15230,,0000023161,02
0000001386,"FLORIDA INSTITUTE OF TECHNOLOGY",,MELBOURNE,FL,32901,"150 W UNIVERSITY BLVD",0000023162,01
0000001387,"FITZGERALD INDUSTRIES INTERNATIONAL",,WICKLOW,,,"SOUTHERN CROSS RD",0000023163,02
0000001388,"FIVE PRIME THERAPEUTICS INC",,"SOUTH SAN FRANCISCO",CA,94080,"TWO CORPORATE DR",0000023164,07
0000001389,"FLORIDA ATLANTIC UNIVERSITY","OFFICE OF THE CONTROLLER","BOCA RATON",FL,33431-0991,,0000023165,01
0000001390,"FLORIDA INTERNATIONAL UNIVERSITY",,MIAMI,FL,33199,"11200 SW 8TH ST",0000023166,01
0000001391,"FONTERRA RESEARCH CENTRE LTD",,,,5301,"DAIRY FARM RD",0000023167,02
0000001392,"FORDHAM UNIVERSITY",,BRONX,NY,10458,"441 E FORDHAM RD",0000023168,01
0000001393,"FORMATECH INC",,ANDOVER,MA,01810,"200 BULL FINCH DR",0000023169,02
0000001394,"THE FORSYTH INSTITUTE",,BOSTON,MA,02115,"140 FENWAY",0000023170,01
0000001395,"FORT DODGE ANIMAL HEALTH",,"FORT DODGE",IA,50501,,0000023171,02
0000001396,"PALL FORTEBIO CORP",,"MENLO PARK",CA,94025,"1360 WILLOW RD",0000023172,02
0000001397,"FORTRON BIOSCIENCES INC",,MINNEAPOLIS,MN,55413,"614 MCKINLY PLACE NE",0000023173,02
0000001398,"TEMPLE UNIVERSITY HEALTH SYSTEM",,PHILADELPHIA,PA,19160-6407,,0000023174,01
0000001399,"FRANKLIN & MARSHALL COLLEGE",,LANCASTER,PA,71604,,0000023175,01
0000001400,"FRAUNHOFER CMB",,NEWARK,DE,19711,"9 INNOVATION WAY",0000023176,02
0000001401,"FRED HUTCHINSON CANCER RESEARCH CTR",,SEATTLE,WA,98109,,0000023177,01
0000001402,"FREEDOM HEALTH LLC",,AURORA,OH,44202-8088,"65 AURORA INDUSTRIAL PKWY",0000023178,02
0000001403,"FRESENIUS MEDICAL CARE N AMERICA",,OGDEN,UT,84404,"475 W 13TH ST",0000023179,02
0000001404,"FUNAKOSHI CO LTD",,TOKYO,,1130033,BUNKYO-KU,0000023180,04
0000001405,"FUNCTIONAL GENETICS INC",,GAITHERSBURG,MD,20878,"708 QINCE ORCHAROAD RD",0000023181,02
0000001406,"FUNDACI╙N INSTITUTO LELOIR",,"BUENOS AIRES",,1405,"AV PATRICIAS ARGENTINA 435",0000023182,01
0000001407,"FUNDACION PABLO CASSARA",,,,1440,"DR. CEDAR MILSTEIN SALADILLO 2468",0000023183,01
0000001408,"GALA BIOTECH INC",,MIDDLETON,WI,53562,,0000023184,02
0000001409,"GALAXY BIOTECH LLC",,SUNNYVALE,CA,94089,"1230 BORDEAUX DR",0000023185,07
0000001410,"GEORGIA TECH UNIVERSITY",,ATLANTA,GA,30332,"315 FERST DR",0000023186,01
0000001411,"GE GLOBAL RESEARCH",,NISKAYUNA,NY,12309,"1 RESEARCH CIR",0000023187,02
0000001412,"GEISINGER HEALTH SYSTEM",,DANVILLE,PA,17822,"100 N ACADEMY AVE",0000023188,02
0000001413,"KYOWA KIRIN PHARMACEUTICALS RSRCH",,"LA JOLLA",CA,92037,"9420 ATHENA CIR",0000023189,07
0000001414,"GENALYTE INC",,"SAN DIEGO",CA,92121,"11760 SORRENTO VALLEY RD",0000023190,02
0000001415,"GENENTECH INC",,PORTLAND,OR,97208,,0000023191,07
0000001416,"GENESEGUES INC",,CHASKA,MN,55318,"1 VETERANS DR",0000023192,07
0000001417,"GENETEX INC",,IRVINE,CA,92606,"2456 ALTON PKWY",0000023193,02
0000001418,"GENETIMES US",,MEDFORD,MA,02155,"200 BOSTON AVE",0000023194,02
0000001419,"GENETRON INC",,TORRANCE,CA,90501-1453,"2301 W 205TH ST",0000023195,02
0000001420,"GENITOPE CORPORATION",,FREEMONT,CA,94555,"6900 DUMDARTON CIR",0000023196,07
0000001421,GENPATHWAY,,"SAN DIEGO",CA,92121,"6310 NANCY RIDGE DR",0000023197,02
0000001422,GENTEL,,MADISON,WI,53711,"5500 NOBEL DR",0000023198,02
0000001423,"GENUS ONCOLOGY LLC",,BOSTON,MA,02118-2543,"650 ALBANY ST",0000023199,07
0000001424,"GENWAY BIOTECH INC",,"SAN DIEGO",CA,92121,"6777 NANCY RIDGE DR",0000023200,02
0000001425,"SEKISUI DIAGNOSTICS LLC",,LEXINGTON,MA,02421,"4 HARTWELL PLACE",0000023201,03
0000001426,"GEORGETOWN UNIVERSITY",,WASHINGTON,DC,20057-1165,"3900 RESERVOIR RD NW",0000023202,01
0000001427,"GEORGE WASHINGTON UNIVERSITY",,ASHBURN,VA,20147,"44983 KNOLL SQ",0000023203,01
0000001428,"GEORGIA STATE UNIVERSITY",,ATLANTA,GA,30303,"50 DECATUR ST",0000023204,01
0000001429,"GERON CORPORATION",,"MENLO PARK",CA,94025,"230 CONSTITUTION DR",0000023205,07
0000001430,"GETTYSBURG COLLEGE","DEPT OF HEALTH SCIENCES",GETTYSBURG,PA,17325,"300 N WASHINGTON ST",0000023206,01
0000001431,"GILEAD SCIENCES INC",,"SAN MATEO",CA,94402,,0000023207,07
0000001432,"GIRUS LIFE SCIENCES INC",,"SAN JOSE",CA,95138,"5941 OPTICAL CT",0000023208,02
0000001433,"GENOMICS INST NOVARTIS RSRCH FNDN",,"SAN DIEGO",CA,92121,"10675 JOHN JAY HOPKINS DR",0000023209,01
0000001434,"GOLDEN COMPANIES",,GREENSBORO,NC,27402-2120,,0000023210,02
0000001435,"GOLDEN BRIDGE INTERNATIONAL INC",,MUKILTEO,WA,98275,"9700 HARBOUR PLACE",0000023211,02
0000001436,"GOVERNMENT SCIENTIFIC SOURCE INC",,RESTON,VA,20191,"12351 SUNRISE VALLEY DR",0000023212,02
0000001437,"GREAT BASIN SCIENTIFIC",,"SALT LAKE CITY",UT,84111,"405 S MAIN ST",0000023213,02
0000001438,"GREAT BAY COMMUNITY COLLEGE",,PORTSMOUTH,NH,39801,"320 CORPORATE DR",0000023214,01
0000001439,"GREAT PLAINS LABORATORY INC",,LENEXA,KS,66214,"11813 W 77TH ST",0000023215,02
0000001440,"GREEN MOUNTAIN ANTIBODIES",,BURLINGTON,VT,05402,,0000023216,02
0000001441,"GREENWOOD GENETIC CENTER",,GREENWOOD,SC,29646,"101 GREGOR MENDEL CIR",0000023217,02
0000001442,"GREER LABORATORIES INC",,LENOIR,NC,28645-0800,,0000023218,02
0000001443,"GLAXO SMITHKLINE SERVICES UNLIMITED",,GLOUCESTERSHIRE,,"GL17 -0FD","VANTAGE POINT BUSINESS VILLAGE",0000023219,07
0000001444,"GLAXO SMITHKLINE - US",,"EL PASO",TX,79998-1499,"*****ARIBA NETWORK****",0000023220,07
0000001445,"REVO BIOLOGICS",,FRAMINGHAM,MA,01702,"175 CROSSING BLVD",0000023221,07
0000001446,"IMMUCOR GTI DIAGNOSTICS INC",,WAUKESHA,WI,53186,"20925 CROSSROADS CIR",0000023222,03
0000001447,"UNIVERSITY OF GUELPH",,ONTARIO,,"N1G 2W1","ANIMAL & POULTRY SCIENCE DEPT",0000023223,01
0000001448,"GUILLERMO ANDRES MORAGA ARAVENA Y C",,"VI╤A DEL MAR",,,"AV LA MARINA 1626",0000023224,02
0000001449,"GUSTAVUS ADOLPHUS COLLEGE",,"ST. PETER",MN,56082,"800 W COLLEGE AVE",0000023225,01
0000001450,"HACKENSACK UNIVERSITY MEDICAL CTR",,HACKENSACK,NJ,07601,"30 PROSPECT AVE",0000023226,01
0000001451,"HALOZYME THERAPEUTICS INC",,"SAN DIEGO",CA,92121,"11388 SORRENTO VALLEY RD",0000023227,07
0000001452,"HARVARD SCHOOL OF PUBLIC HEALTH",,BOSTON,MA,02115,"665 HUNTINGTON AVE",0000023228,01
0000001453,"HARVARD UNIVERSITY",,CAMBRIDGE,MA,02238,,0000023229,01
0000001454,"HARVARD MEDICAL SCHOOL",,BOSTON,MA,02115,"240 LONGWOOD AVE",0000023230,01
0000001455,"AESKU.NY INC",,BUFFALO,NY,14203,"701 ELLICOTT ST",0000023231,01
0000001456,"HEALTH RESEARCH INC",,RENSSELAER,NY,12144-3456,"ONE UNIVERSITY PLACE",0000023232,02
0000001457,"HELENA LABORATORIES INC",,BEAUMONT,TX,77704,,0000023233,03
0000001458,"SAB BIOTHERAPEUTICS INC",,"SIOUX FALLS",SD,57104,"2301 E 60TH ST N",0000023234,02
0000001459,"HENRY FORD HEALTH SYSTEM",,DETROIT,MI,48202,"1 FORD PLACE",0000023235,01
0000001460,"HENRY M JACKSON FOUNDATION",,BETHESDA,MD,20817,"6720A ROCKLEDGE DR",0000023236,01
0000001461,"PENN STATE COLLEGE OF MEDICINE","HERSHEY MEDICAL CENTER",HERSHEY,PA,17033,"500 UNIVERSITY DR",0000023237,01
0000001462,"HESKA CORPORATION",,LOVELAND,CO,80538,"3760 ROCKY MOUNTAIN AVE",0000023238,02
0000001463,"HOWARD HUGHES MEDICAL INSTITUTE",,"CHEVY CHASE",MD,20815-6789,"***ARIBA NETWORK***",0000023239,01
0000001464,"HINES VA HOSPITAL",,HINES,IL,60141,,0000023240,01
0000001465,"HISTORX INC",,"NEW HAVEN",CT,06511,"300 GEORGE ST",0000023241,07
0000001466,"HITACHI CHEMICAL DIAGNOSTICS",,"MOUNTAIN VIEW",CA,94043,"630 CLYDE CT",0000023242,03
0000001467,"HITECH ANALYTICAL & DIAGNOSTIC",,GAITHERSBURG,MD,20878,"17B FIRST FIELD RD",0000023243,03
0000001468,"HOLLISTER STIER LABORATORIES",,SPOKANE,WA,99220,,0000023244,07
0000001469,"HOSPIRA INC",,"LAKE FOREST",IL,60045,"275 N FIELD DR",0000023245,02
0000001470,"HOSPITAL FOR SPECIAL SURGERY",,"NEW YORK",NY,10021,"535 E 70TH ST",0000023246,01
0000001471,"HOWARD UNIVERSITY",,WASHINGTON,DC,20059,"520 W ST NW",0000023247,01
0000001472,"HUMACYTE INC",,DURHAM,NC,27709,,0000023248,02
0000001473,"HUMAN GENOME SCIENCES INC",,ROCKVILLE,MD,20850,"14200 SHADY GROVE RD",0000023249,07
0000001474,"HUNTER COLLEGE OF CUNY",,"NEW YORK",NY,10065,"695 PARK AVE",0000023250,01
0000001475,ENVIGO,,"EAST MILLSTONE",NJ,08875,,0000023251,02
0000001476,"HYPERION BIOTECHNOLOGY INC",,"SAN ANTONIO",TX,78248,"13302 LANGTRY",0000023252,02
0000001477,"IA INC",,"ANN ARBOR",MI,48106-1306,,0000023253,02
0000001478,IAMS,,CINCINNATI,OH,45201-5555,,0000023254,02
0000001479,"IOWA STATE UNIVERSITY",,AMES,IA,50011,"1800 CHRISTENSEN DR",0000023255,01
0000001480,"EUROFINS VIRACOR INC",,"LEE'S SUMMIT",MO,64086,"1001 NW TECHNOLOGY DR",0000023256,03
0000001481,"IMMUNOLOGY CONSULTANTS",,PORTLAND,OR,97224,"15862 SW 72ND AVE",0000023257,02
0000001482,"ICON DEVELOPMENT SOLUTIONS LLC",,OXFORD,,"OX4 -4GA","ROBERT ROBINSON AVE",0000023258,02
0000001483,"IDEXX OPERATIONS INC",,WESTBROOK,ME,04092,"ONE IDEXX DR",0000023259,02
0000001484,"IHC SERVICES",,SMITHVILLE,TX,78957,"1344 HWY 71 W",0000023260,02
0000001485,"NITTOBO AMERICA, INC","fka INTERNATIONAL IMMUNOLOGY CORP",MURRIETA,CA,92562,"25549 ADAMS AVE",0000023261,03
0000001486,"ILLINOIS INSTITUTE OF TECHNOLOGY",,CHICAGO,IL,60616,"3424 S STATE ST",0000023262,01
0000001487,"ILLINOIS STATE UNIVERSITY",,NORMAL,IL,61790,"4120 BIOLOGY",0000023263,01
0000001488,"ELI LILLY & COMPANY",,AGUADILLA,PR,00605,,0000023264,07
0000001489,IMGENEX,,"SAN DIEGO",CA,92121,"11175 FLINTKOTE AVE",0000023265,02
0000001490,"IMMCO DIAGNOSTICS INC",,BUFFALO,NY,14228,"60 PINEVIEW DR",0000023266,03
0000001491,"IMMUNE DISEASE INSTITUTE",,BOSTON,MA,02115,"3 BLACKFAN CIR",0000023267,01
0000001492,"IMMUNETECH INC",,"FOSTER CITY",CA,94404,"373 A VINTAGE PARK DR",0000023268,03
0000001493,"IMMUNETICS INC",,BOSTON,MA,02210,"27 DRY DOCK AVE",0000023269,03
0000001494,"IMMUNOGEN INC",,WALTHAM,MA,02451,"830 WINTER ST",0000023270,07
0000001495,"IMMUNOMEDICS INC",,"MORRIS PLAINS",NJ,07950,"300 AMERICAN RD",0000023271,02
0000001496,"IMMUNOREAGENTS INC",,RALEIGH,NC,27606,"840 MAIN CAMPUS DR",0000023272,02
